ticker,timestamp,open,high,low,close,vol,liq,rsi,macd,cci,adx,turbulence
VIC,20201125,92534.49,94401.18,92534.49,93867.84,0.3341728707673727,2279.39357142857,57.517584467498686,1229.0459091992088,37.42690058479551,14.190317389172074,94.50172692879768
VJC,20201125,118200.0,120200.0,118000.0,119000.0,0.3270341961100247,2807.1428571428573,75.94694055101525,3458.9309243612515,116.46289578574957,22.023865945178045,94.50172692879768
VLB,20201125,25371.0342287147,25371.0342287147,25371.0342287147,25371.0342287147,0.4049363961864887,320.4303936908501,53.98932651076904,-83.12436898671513,57.24607719804422,47.80205411535776,94.50172692879768
VPI,20201125,22427.8434294792,22562.9509200182,22360.2896842097,22394.0665568445,0.0333094040011203,224.37493964515824,46.483421479265154,3.325920104154648,-42.42424242422312,28.282535364871386,94.50172692879768
VSH,20201125,13974.1510448618,14160.9712459962,13824.6948839541,14123.6072057693,0.3372897297274884,453.70620275527136,42.792141892138496,-229.72032598531223,-76.24736472242074,22.62729036935037,94.50172692879768
ACB,20201126,10242.614858112,10392.689801088,10130.05865088,10280.133593856,0.2324814121035436,235.832053248,73.7702603105233,326.5954904692153,85.90831918505957,41.94121681883335,90.53830459836357
BMI,20201126,17866.3809294358,17866.3809294358,17604.068648253,17778.9435023747,0.3043347692727796,514.2153448579505,71.77886762967172,456.0908343116462,127.2533481625673,30.08056373844827,90.53830459836357
CDC,20201126,11211.038502,11836.8974475,11211.038502,11809.686189,0.352489256596018,465.63691742455023,44.742736179031,-248.97647662306008,-94.28274089547952,15.058189381037902,90.53830459836357
CHP,20201126,12905.5964094541,12905.5964094541,12806.5764881539,12839.5831285873,0.0915711286580951,117.88085869067878,49.2906598032948,-5.810293149334029,-32.459425717841434,13.552966355262212,90.53830459836357
DP3,20201126,24719.2273718301,25020.6813641695,24719.2273718301,24749.3727710641,0.4089680991410227,553.3834002230147,52.06889500785637,129.9547642121106,19.360372503370364,22.245092508033007,90.53830459836357
DSN,20201126,34099.0837549296,34616.8572609698,34099.0837549296,34616.8572609698,0.0811055758803851,390.97183109150814,73.28542332742254,240.1648883295348,161.50576806314197,17.375930471196035,90.53830459836357
EID,20201126,9942.8283260073,10160.5544937301,9942.8283260073,9942.8283260073,0.3952456800317799,321.40529520982847,64.8647887686291,315.48685452187965,95.51944854751343,23.94627817392535,90.53830459836357
FOX,20201126,16064.1688285339,16215.7175910673,16064.1688285339,16188.1357162861,0.14292433393581,197.0350411165786,76.88191954054835,208.08358952747403,179.37299992902496,13.567617720626076,90.53830459836357
FPT,20201126,24241.4808108407,24459.8725298572,23935.7324042174,24328.8374984473,0.1687597425313487,467.98225503551447,66.27439621915421,436.7869569023133,110.07143575812476,28.81797373564432,90.53830459836357
IDV,20201126,21621.8450702493,22091.035198356,21621.8450702493,21778.2417796181,0.3584169630813669,471.9829264882579,56.87491260934385,295.98861957845656,86.70849971477159,25.428071851814696,90.53830459836357
MCH,20201126,48626.6034305159,49869.2832959624,48464.5147524142,49539.1626882286,0.2158514385786928,1385.7424201424858,84.44039742961037,2073.1287344691227,138.94839417389687,40.47566540390723,90.53830459836357
MPC,20201126,11350.9594165141,11771.3653208294,11266.878235651,11576.7173871314,0.155949728486748,219.8676574861859,58.84656793153186,26.259387417900143,111.3510724416386,23.3863903975792,90.53830459836357
NCT,20201126,50578.0534823356,50721.1314271229,50077.2806755798,50077.2806755798,0.1536840421434241,781.8187697309711,53.40284063946549,603.3100490424185,24.691358024690693,53.04092001039557,90.53830459836357
NTC,20201126,159469.8561557449,166858.6261576276,159469.8561557449,164723.3247837024,0.3024746899763317,6793.5297792748415,87.09537253960077,11778.12014503061,102.43475559428956,76.13591336266106,90.53830459836357
PGC,20201126,15718.5991775425,15718.5991775425,14642.933450161,14816.4279223193,0.5061415708470272,822.8594965222644,52.946934383638464,593.2687433166193,30.51488370047784,40.46781726202869,90.53830459836357
PHR,20201126,45910.8662101978,46792.3548414336,45910.8662101978,45984.3235961341,0.2683156815867722,1348.4677275452211,60.37654555213443,1374.3073036887145,56.02443533477961,29.007512967014435,90.53830459836357
QNS,20201126,24127.0053113592,24127.0053113592,23920.2024086904,24056.6923244517,0.137041506191232,439.01301909407135,72.37154062243356,405.8973461167625,88.20104988780191,31.28994362911855,90.53830459836357
RAL,20201126,80244.9714285551,80244.9714285551,79994.0098290914,80182.2310286891,0.2138031876151301,1384.7702541841709,58.45517787111427,1581.4696332838212,-1.7585931254902705,30.427481023393263,90.53830459836357
SBA,20201126,10505.5537505159,10541.0454861595,10434.5702792286,10505.5537505159,0.1814009490165581,222.30628888991447,50.957146943838026,83.10211744492335,4.166125511640883,47.00608039839443,90.53830459836357
SHP,20201126,15094.6259186379,15094.6259186379,15094.6259186379,15094.6259186379,0.1748674421517978,145.0573632456717,55.25983838968032,84.89648556658176,18.921892189205806,13.058188128529482,90.53830459836357
SNZ,20201126,26455.0240898421,27764.678747755,26367.7137793145,26770.2143108465,0.2718731705735585,1029.014374074457,64.42261037928964,414.3259391245447,154.69108851693989,21.74150009952509,90.53830459836357
TCL,20201126,17178.1437257556,17243.4598615951,17112.8275899163,17210.8017936753,0.4085001774774194,401.227691584728,51.77866004599514,78.29259705326695,51.1515151515157,20.10939532934204,90.53830459836357
TCM,20201126,19148.4499215405,19228.5689588691,18587.6166602401,19121.7435757642,0.415642676047895,713.440951450093,88.55319213470138,1501.5615521801192,144.33664013953995,48.75296757099337,90.53830459836357
TLG,20201126,26642.1822588857,26713.8010283988,26498.9447198594,26570.5634893726,0.1978682363423268,631.779859633693,61.382625672266286,381.769601470216,96.36885327000664,30.99841612836072,90.53830459836357
VCS,20201126,57957.8019059048,58249.7807568161,57300.8494913542,57811.812480449,0.2249149025661859,1339.974369361037,65.22188669933905,1138.8608156506598,103.80048737491228,27.158937092616306,90.53830459836357
VIC,20201126,93334.5,94401.18,92890.05,94312.29,0.3341503696620094,2292.0921428571414,58.730340083665205,1247.894417649004,51.35699373694976,13.250817639025556,90.53830459836357
VJC,20201126,119000.0,120100.0,118000.0,120100.0,0.3153486372588547,2885.714285714286,77.56404060395796,3633.185184042348,113.83876532848429,23.038650350726407,90.53830459836357
VLB,20201126,25066.2770608022,25371.0342287147,24761.5198928898,25218.6556447585,0.4054165708920494,363.0419762757574,51.70724678200149,-60.09382501299842,17.683987551319145,46.97139467693121,90.53830459836357
VPI,20201126,22394.0665568445,22461.620302114,22258.9590663054,22461.620302114,0.0346599920387519,229.2002071644152,51.69288306720576,4.606386958781513,-103.03030303026932,28.49263823618184,90.53830459836357
VSH,20201126,14123.6072057693,14198.3352862232,13862.058924181,14198.3352862232,0.3164335868339051,413.67330251217857,44.19479343067407,-221.9591986581927,-63.17112177289515,23.30671828386965,90.53830459836357
ACB,20201127,10317.6523296,10355.171065344,10205.096122368,10205.096122368,0.2377271613755246,235.832053248,69.36017431658317,313.41097084191824,76.98312616345395,42.728891246028105,94.00173941113133
BMI,20201127,17662.3602662937,18303.5680647399,17604.068648253,17924.6725474763,0.3032114979922571,547.5248408811361,73.20001018693387,491.1230920421185,134.0883668903818,32.04259229328968,94.00173941113133
CDC,20201127,11755.263672,11755.263672,11156.615985,11156.615985,0.4006558469676257,489.90022479833584,36.8166548799786,-287.3619456799097,-118.44727946701978,14.665466707890037,94.00173941113133
CHP,20201127,12806.5764881539,12905.5964094541,12806.5764881539,12872.5897690207,0.087824278464837,115.52324151687156,51.14117498422906,-3.397130718727567,-26.495726495710787,12.737690810685873,94.00173941113133
DP3,20201127,25020.6813641695,25020.6813641695,25020.6813641695,25020.6813641695,0.4084823611212112,529.6977293963433,54.67240466993319,145.9215047047437,46.37681159420156,21.5227773754944,94.00173941113133
DSN,20201127,34616.8572609698,34653.8410828298,34320.9866860897,34653.8410828298,0.0775674496408006,390.9718310915154,73.75704461740237,281.662847701562,164.86161251504288,18.555006445986027,94.00173941113133
EID,20201127,10160.5544937301,10160.5544937301,9942.8283260073,10015.4037152482,0.3626299113059812,331.77320795853564,66.26745115060795,312.7439775012499,89.08212560386318,24.604841607768428,94.00173941113133
FOX,20201127,16367.2663536006,16518.815116134,16367.2663536006,16485.1712908515,0.1530480195604717,214.16005128285,81.64841138967834,247.8619557513576,212.75276783015656,15.568254167856695,94.00173941113133
FPT,20201127,24416.1941860539,24547.2292174638,24285.159154644,24547.2292174638,0.1674665390710805,455.5027282345644,68.70012302181786,458.1254826019758,121.87743950038912,29.280255190600425,94.00173941113133
IDV,20201127,21817.3409569604,21895.5393116448,21504.5475382226,21895.5393116448,0.3585992692203672,483.1541200146008,58.18429748862968,299.3175056950131,67.90945406124551,25.02202253229032,94.00173941113133
MCH,20201127,49977.3424146969,51057.9336020416,49977.3424146969,50620.294171167,0.218479267104152,1378.4484296279002,86.33105287146739,2262.060455706968,144.00634885702226,42.54504725015621,94.00173941113133
MPC,20201127,11729.3247303979,11729.3247303979,11561.1623686717,11611.1906712852,0.1525255107509033,203.1461387638145,59.85264654830301,44.5362353771925,145.6369202469475,21.811432135697203,94.00173941113133
NCT,20201127,50077.2806755798,50792.6703995166,50005.741703186,50077.2806755798,0.1537887170425567,822.6981825273714,53.40284063946548,530.603499199824,19.94803453188932,51.44599116526282,94.00173941113133
NTC,20201127,163190.8194660455,167974.9151507178,163190.8194660455,164819.5382635829,0.3024208704660674,6915.030622060177,87.13413190888589,11814.754989900744,98.58146828271704,76.47635945208617,94.00173941113133
PGC,20201127,15614.5024942476,15614.5024942476,14851.126816751,14989.9223944776,0.5025382207349613,812.94552668465,54.672299207435856,534.2469410060148,33.173939031681094,39.22528441587376,94.00173941113133
PHR,20201127,46278.1531398794,46792.3548414336,45910.8662101978,46645.440069561,0.2696166754672959,1374.7025082367566,63.68609465373579,1330.1146789521954,59.1573746411162,27.316016862639167,94.00173941113133
QNS,20201127,24058.0710104694,24127.0053113592,23851.2681078008,24020.1571449803,0.1361136140174375,427.5403818745857,71.01057437814978,407.2509034509603,78.96647757441905,31.79748310975018,94.00173941113133
RAL,20201127,80244.9714285551,80244.9714285551,79115.6442309678,80182.2310286891,0.2122945019463753,1407.1775398505936,58.45517787111427,1467.859658498579,-32.33115468409505,29.671965013578035,94.00173941113133
SBA,20201127,10434.5702792286,10505.5537505159,10363.5868079413,10505.5537505159,0.1764877044995381,218.3692413574432,50.957146943838026,71.38065051229387,-13.891449761370437,45.906999710182845,94.00173941113133
SHP,20201127,15155.2469062629,15155.2469062629,15094.6259186379,15094.6259186379,0.1748674421517978,149.38743379031465,55.25983838968032,78.95464039781473,20.84225553174049,12.350310416908483,94.00173941113133
SNZ,20201127,27153.5065740623,27764.678747755,26716.9550214246,27363.0513193283,0.2620197313260225,1035.2508248264282,68.2500601063912,510.3714169638988,155.80247927930142,22.25605949553904,94.00173941113133
TCL,20201127,17243.4598615951,17243.4598615951,17047.5114540769,17243.4598615951,0.3390054573791454,387.2313767620139,52.25155936004303,78.00294986269728,44.25326685567505,19.315837558280176,94.00173941113133
TCM,20201127,19121.7435757642,19148.4499215405,18187.0214735969,19148.4499215405,0.4206702432374634,713.4409514501075,88.61944099923318,1548.9354340982482,121.16902385279236,49.9730641854478,94.00173941113133
TLG,20201127,26642.1822588857,27179.3230302342,26427.3259503464,26857.0385674251,0.1995978439367944,642.0111124212789,64.53269376646585,403.2660559304204,104.69691380794332,32.862451532381165,94.00173941113133
VCS,20201127,57811.812480449,58468.7648949997,57446.8389168099,58395.7701822717,0.2137372111718949,1319.1187371530864,67.70449117959475,1189.1624432157332,104.91170409786716,28.090033964095856,94.00173941113133
VIC,20201127,94223.4,94312.29,93156.72,93512.28,0.2696968477301328,2279.39357142857,55.65075410198523,1184.6222870310448,28.741675429373004,12.378425013889506,94.00173941113133
VJC,20201127,120200.0,120200.0,118800.0,119000.0,0.3141230957263003,2950.0,72.32738499298682,3640.556069159531,108.04684548545524,24.00900184332755,94.00173941113133
VLB,20201127,25142.4663527803,25142.4663527803,25142.4663527803,25142.4663527803,0.4055887947783223,243.31594602442183,50.55656522665456,-47.442899892099376,20.865806143245905,46.20006805553514,94.00173941113133
VPI,20201127,22461.620302114,22562.9509200182,22326.5128115749,22461.620302114,0.0342033750889308,234.0254746836724,51.69288306720576,5.557107292646833,-23.52941176472017,27.626288432912048,94.00173941113133
VSH,20201127,14048.8791253155,14123.6072057693,13974.1510448618,14123.6072057693,0.3113736445640299,378.9781223014716,43.057869711134565,-219.31030818274667,-60.29867568328827,23.937615633066123,94.00173941113133
ACB,20201130,10280.133593856,10280.133593856,10130.05865088,10205.096122368,0.2353347102726455,227.79232416,69.36017431658317,299.50958400182026,62.27466404457565,42.81444385268296,93.22970963362292
BMI,20201130,18012.1099745371,18070.4015925777,17662.3602662937,17953.8183564964,0.3035296687894249,543.3611538782361,73.48756949591356,515.2981950628382,121.17298124760931,33.86447595135671,93.22970963362292
CDC,20201130,11700.841155,11700.841155,11319.883536,11347.0947945,0.4083533370634641,508.11077645106445,40.14703012570085,-298.96636032923743,-92.82538514202764,14.300795654252736,93.22970963362292
CHP,20201130,12872.5897690207,12938.6030498874,12872.5897690207,12872.5897690207,0.0873501616477993,108.45038999542156,51.14117498422906,-1.4677626523698564,-0.4298302170673798,11.97083333105708,93.22970963362292
DP3,20201130,25020.6813641695,25020.6813641695,25020.6813641695,25020.6813641695,0.4084291363049742,443.568017299379,54.67240466993319,156.76813609122837,43.32158245201624,20.85205618099425,93.22970963362292
DSN,20201130,34653.8410828298,34690.8249046898,34542.8896172497,34653.8410828298,0.0763004275710805,343.42120298579385,73.75704461740237,310.9656609109734,168.3648714216368,19.723496552019423,93.22970963362292
EID,20201130,9942.8283260073,9942.8283260073,9870.2529367664,9870.2529367664,0.3664095244091457,326.5892515841785,61.0205667382712,295.4519863668684,59.34489402697728,24.850477145630325,93.22970963362292
FOX,20201130,16488.5053636272,16579.4346211473,16367.2663536006,16459.711098746,0.1003857295317603,216.19513466543555,80.1234990302028,274.1716922459673,175.523409403038,17.604034960794685,93.22970963362292
FPT,20201130,24765.6209364804,24765.6209364804,24197.8024670372,24197.8024670372,0.1801715827357118,464.8623733352716,61.124751670555725,441.748398912674,98.55072463767183,30.104943375199163,93.22970963362292
IDV,20201130,21621.8450702493,21895.5393116448,21621.8450702493,21895.5393116448,0.3545093477778509,474.7757248698438,58.18429748862968,298.51458164735595,64.21512490986588,24.644976735589108,93.22970963362292
MCH,20201130,50517.6380083692,50517.6380083692,48950.7807867193,49377.6143057205,0.2552678063243443,1371.2702167405355,75.0436671026761,2285.1742599379577,107.63304228599428,43.19461564822135,93.22970963362292
MPC,20201130,11603.2029591033,11687.2841399663,11477.0811878087,11552.7542505854,0.155596170552164,200.14323944727155,57.29563309760505,53.6865728920111,118.62989830639656,20.549760189133394,93.22970963362292
NCT,20201130,50077.2806755798,50506.5145099419,50077.2806755798,50077.2806755798,0.1531332764950424,751.1592101336786,53.40284063946548,467.5929145744303,9.845288326301434,49.964985809068125,93.22970963362292
NTC,20201130,167974.9151507178,175310.5285338822,167974.9151507178,172867.9819037633,0.3233411963483902,7472.225893271022,89.87400082551935,12350.857509287453,115.50920860251864,77.04734858475766,93.22970963362292
PGC,20201130,15545.1047053841,15545.1047053841,14573.5356612977,14573.5356612977,0.5176202149597227,835.2519588192785,49.9393501769341,448.7004682753104,3.920171062006968,37.28309027253233,93.22970963362292
PHR,20201130,46939.2696133063,47820.7582445419,46571.9826836247,46571.9826836247,0.2656430871220154,1269.7633854705855,63.055886090202975,1274.4729771728016,76.05997418329801,26.5723014005106,93.22970963362292
QNS,20201130,24058.0710104694,24816.348320255,23989.13670958,24569.5635230705,0.1496564691031529,466.93141095433566,77.77807552682602,447.49763632738177,114.59102845687936,33.37427569299564,93.22970963362292
RAL,20201130,80182.2310286891,80182.2310286891,79429.3462302977,80119.4906288231,0.2103339578435154,1236.882168785858,58.08245216672063,1357.1163169140054,-36.33242740666308,28.97041443303532,93.22970963362292
SBA,20201130,10505.5537505159,10576.5372218032,10505.5537505159,10505.5537505159,0.1764877044995381,199.9769169221146,50.957146943838026,61.38371031707175,15.6229940213385,45.15475905883439,93.22970963362292
SHP,20201130,15155.2469062629,15155.2469062629,15094.6259186379,15094.6259186379,0.1748674421517978,153.7175043349576,55.25983838968032,73.39958061718244,8.130081300783628,11.692995398974702,93.22970963362292
SNZ,20201130,27415.4375056449,27415.4375056449,26367.7137793145,26937.8501070593,0.2723572332850151,1041.4872755783997,63.01386964052516,545.8853394551661,111.60120422880416,22.192907678962275,93.22970963362292
TCL,20201130,17178.1437257556,17896.6212199888,17178.1437257556,17700.6728124706,0.2787533769243272,389.5640958991424,58.40210299812095,113.35992378764786,86.40107581105505,18.85828793685246,93.22970963362292
TCM,20201130,19228.5689588691,19308.6879961977,18801.2674264497,18961.505501107,0.4341807699758861,707.7181630695003,84.91468530933076,1553.4870922719056,113.61870362305812,51.19099613374702,93.22970963362292
TLG,20201130,27143.5136454776,27143.5136454776,26713.8010283988,26749.6104131555,0.1976512642865984,611.3173540585218,62.47463909669434,406.9426155694128,96.79251487160924,34.59334155040015,93.22970963362292
VCS,20201130,58395.7701822717,59417.6961604616,57884.8071931769,58030.7966186327,0.2132509597938922,1339.9743693610503,64.60062535122832,1185.9061412944866,107.7654516640261,29.332277455548336,93.22970963362292
VIC,20201130,93512.28,93778.95,92267.82,92356.71,0.2729138723635367,2285.7428571428545,51.45381269741041,1029.3679136177525,-46.66666666666442,11.95058110883818,93.22970963362292
VJC,20201130,118700.0,118900.0,117400.0,117500.0,0.3042732023965931,2535.714285714286,65.80323290386116,3485.1850410415354,81.37651821862326,24.08090697415269,93.22970963362292
VLB,20201130,25142.4663527803,25142.4663527803,25142.4663527803,25142.4663527803,0.4055887947783223,241.6833183391791,50.55656522665456,-36.99054659347894,20.16238771292125,45.483836192810216,93.22970963362292
VPI,20201130,22461.620302114,22562.9509200182,22360.2896842097,22360.2896842097,0.0376623406681677,231.6128409240508,44.206806442631134,-1.8447093417635188,-50.239234449764346,26.82182075844724,93.22970963362292
VSH,20201130,13974.1510448618,14198.3352862232,13936.7870046348,14123.6072057693,0.3065465894075796,365.6338222204288,43.05786971113456,-214.73570387084143,-56.07476635513745,24.22414633017228,93.22970963362292
ACB,20201201,10205.096122368,10242.614858112,10055.021179392,10242.614858112,0.2286019580308669,233.15214355199987,70.38675048733255,288.19791700409405,51.88945290468176,42.27862424604848,96.50022015498766
BMI,20201201,17487.4854121719,17895.5267384559,17487.4854121719,17778.9435023747,0.3084531801547289,543.361153878236,68.7229263371504,514.4163279261993,97.0602889885362,34.958467945474574,96.50022015498766
CDC,20201201,11347.0947945,11374.306053,11347.0947945,11347.0947945,0.4083533370634641,485.947983867343,40.14703012570085,-304.65111413906016,-97.14647130467948,13.962172533018093,96.50022015498766
CHP,20201201,12806.5764881539,12872.5897690207,12806.5764881539,12872.5897690207,0.0852389527429916,99.01992130017152,51.14117498422906,0.0605771449463645,-31.623931623920168,11.557894561285956,96.50022015498766
DP3,20201201,25020.6813641695,25020.6813641695,25020.6813641695,25020.6813641695,0.4069796242178284,273.46183590786467,54.67240466993319,163.4796776494004,43.32158245201624,20.22924364324412,96.50022015498766
DSN,20201201,34025.1161112096,34468.9219735297,34025.1161112096,34468.9219735297,0.0806224256182383,367.19651703866526,66.90753462161766,315.62855529427907,101.2820512820466,18.97434904600753,96.50022015498766
EID,20201201,9870.2529367664,9942.8283260073,9870.2529367664,9942.8283260073,0.3636449696635473,326.58925158417867,62.61446120163865,284.3266456014062,57.19921104536608,25.07856728793066,96.50022015498766
FOX,20201201,16518.815116134,16670.3638786672,16367.2663536006,16532.4545047619,0.099699298835323,227.0200462749499,81.20365669749327,297.4631627174185,157.0153750665301,19.751992650170653,96.50022015498766
FPT,20201201,24023.0890918241,24197.8024670372,23935.7324042174,24110.4457794306,0.169158268145906,461.74249163503583,59.36243948435059,416.9145559975914,51.130776794486486,29.86933917410148,96.50022015498766
IDV,20201201,21621.8450702493,23850.498178756,21582.7458929071,22482.0269717781,0.3631823891471403,622.7940390939722,64.444440092039,341.2689749352103,143.610608800478,26.44012193836266,96.50022015498766
MCH,20201201,48626.6034305159,50247.4902115331,48626.6034305159,49585.6281092844,0.252834025724554,1371.2702167405355,75.61832249995928,2293.835187640405,93.94670881572574,43.42402395684035,96.50022015498766
MPC,20201201,11350.9594165141,11435.0405973771,11182.7970547879,11350.1186047054,0.1674693614522322,220.5629547997287,49.41242887667215,44.07916104120704,-4.002795756443964,20.53832695402404,96.50022015498766
NCT,20201201,50077.2806755798,50148.8196479734,49934.2027307925,50077.2806755798,0.1531332764950424,669.4003845408859,53.40284063946549,412.8969532346018,-11.150806538918136,48.20200783577434,96.50022015498766
NTC,20201201,173024.7939289832,177011.5403328769,172759.0108353903,175491.2610375254,0.3228398399128376,7684.85236814535,90.5782699190868,12839.394770083862,116.6171723692707,77.62699932577323,96.50022015498766
PGC,20201201,15128.7179722043,15163.4168666359,14573.5356612977,14781.7290278877,0.5154606306006967,812.9455266846356,52.16896064669742,393.1715007268067,-12.403763900768451,35.479624282286714,96.50022015498766
PHR,20201201,46204.695753943,47380.0139289241,45910.8662101978,46645.440069561,0.2642516587654446,1280.2572977471998,63.445438543443245,1222.214991156252,57.33005733005768,25.22994408674399,96.50022015498766
QNS,20201201,24471.6768158071,24471.6768158071,23989.13670958,24149.0642876439,0.1539061022130385,454.2278040761142,65.22720877176201,440.3861901842538,88.84962827470756,34.83844023458071,96.50022015498766
RAL,20201201,79178.3846308339,79617.5674298955,79052.903831102,79554.8270300295,0.2115925677736319,1160.6973975200442,54.70183900753421,1209.841487940692,-92.84116331096314,27.97884065530962,96.50022015498766
SBA,20201201,10541.0454861595,10541.0454861595,10292.603336654,10541.0454861595,0.175997796479451,203.645241313279,52.87628874440284,55.683069869970495,-25.017078826233508,42.998679553542665,96.50022015498766
SHP,20201201,15155.2469062629,15155.2469062629,15094.6259186379,15155.2469062629,0.1749182537424593,119.07693997779332,58.46521049495984,73.0467256068041,3.003003002946279,11.082631453750476,96.50022015498766
SNZ,20201201,25058.0591214015,27066.1962635348,25058.0591214015,26528.3647506851,0.2729010808948923,1103.851783098071,58.36949843597544,534.8232236397816,49.8048918596189,20.74322128090949,96.50022015498766
TCL,20201201,17635.3566766313,18255.8599671053,17374.0921332738,18255.8599671053,0.2869657598756536,419.88944468171394,64.39894667266441,184.0578396394485,121.37167544214508,19.095250326653627,96.50022015498766
TCM,20201201,18961.505501107,19762.6958743932,18614.3230060164,19709.2831828408,0.4397064985395426,740.1472972263218,87.21674551258872,1599.0014304975848,112.4849215922806,52.54817585432448,96.50022015498766
TLG,20201201,25925.9945637544,26857.0385674251,25925.9945637544,26857.0385674251,0.1936474762112488,642.0111124213005,63.72064847752133,413.7553556206767,57.97101449275228,33.77394720942557,96.50022015498766
VCS,20201201,58103.7913313606,58760.743745911,56935.875927715,58103.7913313606,0.2135522923556881,1350.4021854650362,64.94674676614201,1175.6632477413805,76.49202981339552,29.58245713577713,96.50022015498766
VIC,20201201,91556.7,93334.5,91378.92,93334.5,0.2666006846099777,2234.9485714285693,54.575477308268646,973.9995251757936,-52.76595744680886,12.043722274023065,96.50022015498766
VJC,20201201,116000.0,118100.0,115000.0,118000.0,0.3043151361455037,2642.8571428571427,66.87581356488747,3363.6244344984734,60.26769737312998,22.936928275702023,96.50022015498766
VLB,20201201,28799.5523677301,28799.5523677301,28494.7951998177,28504.6998077749,0.550512165716603,502.90374797845055,76.88431664595893,239.8325191710319,426.8853576034867,44.19506671420846,96.50022015498766
VPI,20201201,22360.2896842097,22360.2896842097,22225.1821936706,22326.5128115749,0.0378836122171586,226.78757340480792,42.02223577953198,-10.317282478146808,-201.8348623853356,26.96505522376035,96.50022015498766
VSH,20201201,13899.4229644079,14123.6072057693,13899.4229644079,14123.6072057693,0.3007378704972162,370.971542252836,43.057869711134565,-208.704481645038,-59.31972789116029,24.57661177879579,96.50022015498766
ACB,20201202,10205.096122368,10242.614858112,10055.021179392,10242.614858112,0.2286019580308669,233.15214355199987,70.38675048733255,288.19791700409405,51.88945290468176,42.27862424604848,96.50022015498766
BMI,20201202,17778.9435023747,18332.7138737603,17749.7976933546,17837.2351204153,0.3086335139928101,514.2153448579431,69.43432639515605,512.513155649438,109.53187519945378,36.42848507595314,151.5333733574645
CDC,20201202,11347.0947945,11347.0947945,11265.461019,11347.0947945,0.40423277556444,447.0098391506359,40.14703012570085,-305.6331735155418,-95.0711005525569,13.866232874030052,151.5333733574645
CHP,20201202,12971.6096903209,12971.6096903209,12905.5964094541,12971.6096903209,0.0852868041907325,99.01992130017152,57.01828401116979,9.156329088214989,49.7777777778131,11.16118725763319,151.5333733574645
DP3,20201202,24568.5003756604,24568.5003756604,24568.5003756604,24568.5003756604,0.4104042442549421,284.2280499199933,49.11860079519798,130.8035737737373,-24.67685076381107,20.221057842554337,151.5333733574645
DSN,20201202,34431.9381516698,34431.9381516698,34173.0513986497,34320.9866860897,0.0836201208194048,367.196517038658,61.95099107538633,303.883807960694,88.8715142038112,18.278712076139342,151.5333733574645
EID,20201202,9870.2529367664,10160.5544937301,9870.2529367664,10160.5544937301,0.3591461540680731,326.5892515841788,66.9770639019508,289.73849005534066,73.98324136521768,25.897049740615024,151.5333733574645
FOX,20201202,16640.0541261607,17125.0101662673,16640.0541261607,16794.6338639446,0.1072484999292236,258.5205390586642,84.47775242851627,333.23616495643546,184.9521786114679,22.70971204112101,151.5333733574645
FPT,20201202,24023.0890918241,24328.8374984473,24023.0890918241,24285.159154644,0.1700168899411197,464.8623733352716,61.738422270967085,406.6439277364443,61.91183754334641,29.916555921066408,151.5333733574645
IDV,20201202,22442.9277944359,22482.0269717781,22325.6302624093,22325.6302624093,0.3652275011764958,592.0732568965078,61.78798618122333,358.4008108101225,99.65821190861216,28.10704248379524,151.5333733574645
MCH,20201202,50247.4902115331,50355.5493302675,50031.371974064,50231.8216393165,0.2527147831015999,1387.672047262722,77.36220036460384,2326.028444644704,98.94804048824292,43.683885738208616,151.5333733574645
MPC,20201202,11350.9594165141,11771.3653208294,11350.9594165141,11660.3781620902,0.180501953923338,241.6433080018287,58.76693529614042,60.79971005442167,120.53803411807512,19.09879322867945,151.5333733574645
NCT,20201202,50077.2806755798,50935.748344304,50005.741703186,50220.3586203672,0.1506316436975423,669.4003845408926,55.23863292926658,376.752238911693,12.201453790236062,47.6186061052018,151.5333733574645
NTC,20201202,175523.1550087566,191257.5141494568,175523.1550087566,187148.5075225103,0.3609221334424079,8659.137251230215,92.93109257965664,14005.75679064871,142.68473684291988,78.46915416905797,151.5333733574645
PGC,20201202,15267.5135499309,15267.5135499309,14642.933450161,14920.5246056143,0.514308286366977,798.0745719282071,53.65102172334103,356.2573243666902,-10.204081632653736,34.04085591292578,151.5333733574645
PHR,20201202,46645.440069561,47306.5565429878,46645.440069561,46939.2696133063,0.2614742105704101,1248.7755609173498,65.03367567511503,1190.783142454522,66.38317977793673,23.98346943824644,151.5333733574645
QNS,20201202,23989.13670958,24471.6768158071,23989.13670958,24237.9895357914,0.1538727811138913,431.4794847825355,66.45982096896374,436.8896502926109,89.36417000174092,36.19802159462399,151.5333733574645
RAL,20201202,79554.8270300295,79554.8270300295,78990.1634312359,79052.903831102,0.1890722537771007,1097.956997654101,51.8149015688819,1040.6284010763338,-112.7003448975469,26.99988461963997,151.5333733574645
SBA,20201202,10399.078543585,10505.5537505159,10399.078543585,10470.0620148723,0.1770953586016889,204.40070825769337,48.7660801346598,44.91969209653689,-33.11254831404253,40.996605727200354,151.5333733574645
SHP,20201202,15215.8678938882,15397.7308567632,15215.8678938882,15337.1098691382,0.1160970593848537,136.39722215638616,66.27207243575302,86.4454177157113,185.79234972690656,11.480170651202972,151.5333733574645
